mp-27972,AcBr3,4.103299999999999,0,5.679086211676529,272.92894665257506,8,0.0,-2.494519163125,"Ac,Br",2,Hexagonal,P6_3/m,176
mp-30274,AcBrO,4.241,0,7.652290117092176,140.13940983244288,6,0.0,-3.396185964166668,"Ac,Br,O",3,Tetragonal,P4/nmm,129
mp-867890,AcCd3,0.0,1,8.312530491853725,225.42616597511662,8,0.026777197685177,-0.301566391874999,"Ac,Cd",2,Hexagonal,P6_3/mmc,194
mp-867338,AcCdAg2,0.0,1,9.14743964790949,100.77617135545579,4,0.050266774166651006,-0.21414207437499702,"Ac,Ag,Cd",3,Cubic,Fm-3m,225
mp-1183071,AcCdAu2,0.0,1,12.220222363644247,99.65011717249568,4,0.014088140833365001,-0.665137496874997,"Ac,Au,Cd",3,Cubic,Fm-3m,225
mp-864644,AcCdHg2,0.0,1,11.292803173766657,108.89947065837096,4,0.0,-0.46622083812499604,"Ac,Cd,Hg",3,Cubic,Fm-3m,225
mp-861880,AcCdRh2,0.0,1,11.010987936418678,82.22354217420514,4,0.0,-0.35402117937499605,"Ac,Cd,Rh",3,Cubic,Fm-3m,225
mp-1183110,AcCe3,0.0,1,8.690928298442326,123.68605593927627,4,0.14114316562499502,0.14114316562499502,"Ac,Ce",2,Cubic,Pm-3m,221
mp-1183238,AcCe3,0.0,1,8.205863285210507,261.99477284072276,8,0.19331443812500002,0.19331443812500002,"Ac,Ce",2,Hexagonal,P6_3/mmc,194
mp-1183262,AcCe3,0.0,1,8.600180790665805,124.99116819172787,4,0.14289171312499602,0.14289171312499602,"Ac,Ce",2,Tetragonal,I4/mmm,139
mp-1183117,AcCeMg2,0.0,1,5.25394668660631,131.39251408111585,4,0.08292454562499901,0.047029431875000006,"Ac,Ce,Mg",3,Cubic,Fm-3m,225
mp-27971,AcCl3,5.0865,0,4.724438632804964,234.33710784557522,8,0.0,-2.788094297499999,"Ac,Cl",2,Hexagonal,P6_3/m,176
mp-30273,AcClO,4.4451,0,7.156870615491261,129.21320315269972,6,0.0,-3.586422302500002,"Ac,Cl,O",3,Tetragonal,P4/nmm,129
mp-866101,AcCrO3,2.0031,0,8.848788046728616,61.36284504026082,5,0.0,-3.1389721295,"Ac,Cr,O",3,Cubic,Pm-3m,221
mp-1183114,AcCu3,0.0,1,8.572205360336502,161.80298663994378,8,0.0,-0.059555694374999,"Ac,Cu",2,Hexagonal,P6_3/mmc,194
mp-864606,AcCuO3,0.0,1,9.380470938074593,59.92938665681022,5,0.0,-2.4228924235,"Ac,Cu,O",3,Cubic,Pm-3m,221
mp-1183062,AcDy3,0.0,1,8.533131153955376,139.04100870824428,4,0.07628107687499801,0.07628107687499801,"Ac,Dy",2,Cubic,Pm-3m,221
mp-985301,AcDy3,0.0,1,8.541776627818674,138.90027974059615,4,0.071243759375001,0.071243759375001,"Ac,Dy",2,Tetragonal,I4/mmm,139
mp-985300,AcEr3,0.0,1,8.909680596172521,135.82559624633654,4,0.075355486875004,0.075355486875004,"Ac,Er",2,Cubic,Pm-3m,221
mp-1183125,AcEu3,0.0,1,6.352772221804174,356.99968601945636,8,0.025466385625001003,0.025466385625001003,"Ac,Eu",2,Hexagonal,P6_3/mmc,194
mp-1006278,AcEuAu2,0.0,1,11.535299055302662,111.26073853476328,4,0.0,-0.779867236875,"Ac,Au,Eu",3,Cubic,Fm-3m,225
mp-1183268,AcEuMg2,0.0,1,5.187278229481542,136.87396346453383,4,0.010390521250000001,-0.054028739374999,"Ac,Eu,Mg",3,Cubic,Fm-3m,225
mp-1183124,AcEuZn2,0.0,1,7.503161499665293,112.82083245672415,4,0.0,-0.261695901874999,"Ac,Eu,Zn",3,Cubic,Fm-3m,225
mp-977360,AcF3,7.4101,0,8.787879077937266,53.663134879951954,4,0.0046541725,-4.463333296875,"Ac,F",2,Cubic,Fm-3m,225
mp-985278,AcF3,6.0693,0,8.793764902943147,53.6272171786424,4,0.0,-4.467987469375,"Ac,F",2,Tetragonal,I4/mmm,139
mp-861502,AcFeO3,0.9887999999999991,0,8.889999465919495,61.79731063258672,5,0.0,-2.771539465500001,"Ac,Fe,O",3,Cubic,Pm-3m,221
mp-867815,AcGa3,0.0,1,7.711083092964986,187.85316029096617,8,0.026944765000006,-0.595929866874999,"Ac,Ga",2,Hexagonal,P6_3/mmc,194
mp-1183053,AcGaO3,2.895900000000001,0,9.31449500321555,61.455078293307366,5,0.0,-3.063252617,"Ac,Ga,O",3,Cubic,Pm-3m,221
mp-862665,AcGe3,0.0,1,7.858576635263988,188.02566311980837,8,0.0,-0.444330336874998,"Ac,Ge",2,Hexagonal,P6_3/mmc,194
mp-24147,AcH2,0.0,1,7.345135733071883,51.77437550942748,3,0.0,-0.6843335983333341,"Ac,H",2,Cubic,Fm-3m,225
mp-861605,AcH3,0.640699999999999,0,7.784733821859042,49.065716066750646,4,0.0,-0.671802030937499,"Ac,H",2,Cubic,Fm-3m,225
mp-862289,AcHg3,0.0,1,12.291320218467966,223.93118684814755,8,0.0,-0.47723914374999704,"Ac,Hg",2,Hexagonal,P6_3/mmc,194
mp-861966,AcHgAu2,0.0,1,13.529897145472034,100.82643275831269,4,0.015640561250009,-0.657633783749999,"Ac,Au,Hg",3,Cubic,Fm-3m,225
mp-1183060,AcHgRh2,0.0,1,12.771599111355195,82.35359536053441,4,0.0,-0.32168960375000205,"Ac,Hg,Rh",3,Cubic,Fm-3m,225
mp-861867,AcI3,2.5892,0,4.3344198328891235,465.6364161794002,8,0.0,-1.801003203125001,"Ac,I",2,Hexagonal,P6_3/mmc,194
mp-867297,AcIn3,0.0,1,8.115717260334973,233.8478932484816,8,0.0,-0.5507089056250011,"Ac,In",2,Hexagonal,P6_3/mmc,194
mp-1183121,AcInAg2,0.0,1,9.178970004926356,100.86544159724063,4,0.019408126874985002,-0.32719432937499704,"Ac,Ag,In",3,Cubic,Fm-3m,225
mp-862860,AcInAu2,0.0,1,12.104970677214213,100.92907620537702,4,0.031915724351819004,-0.712694174374995,"Ac,Au,In",3,Cubic,Fm-3m,225
mp-867321,AcInHg2,0.0,1,11.066496074405764,111.48761063215909,4,0.0,-0.510612275624993,"Ac,Hg,In",3,Cubic,Fm-3m,225
mp-861460,AcInTe2,0.3799,0,7.448293892336029,133.1005095654828,4,0.148074160729173,-1.165022114374998,"Ac,In,Te",3,Cubic,Fm-3m,225
mp-1183049,AcLa,0.0,1,7.173638101326436,84.69904935757582,2,0.032033103749995004,0.032033103749995004,"Ac,La",2,Hexagonal,P-6m2,187
mp-1183051,AcLa3,0.0,1,6.638508627349762,322.03505534743505,8,0.032624621875001,0.032624621875001,"Ac,La",2,Hexagonal,P6_3/mmc,194
mp-985059,AcLa3,0.0,1,6.793603205833718,157.34157769158733,4,0.025576441875003002,0.025576441875003002,"Ac,La",2,Tetragonal,I4/mmm,139
mp-1183118,AcLaCd2,0.0,1,7.647225665938363,128.27214528504615,4,0.0,-0.274911696875,"Ac,Cd,La",3,Cubic,Fm-3m,225
